dataset,graph_id,method,source_policy,seed,step,attack_phase,selected_edge,candidate_set_size,candidate_set_hash,candidate_set_backend,source_budget,true_source_traversal_count,source_count,source_nodes,source_strata_counts,source_degree_bins,source_community_counts,gcc_before,gcc_after,delta_gcc,num_components_before,num_components_after,is_bridge_before_removal,is_inter_community_edge,degree_u,degree_v,degree_product,common_neighbors,edge_embeddedness,sampled_betweenness_score,remove_ratio_before,remove_ratio_after
realworld_completed,ca_csphd,SASB-structured,structured,20260513,0,early,430--576,224,13974d1edc088668fe4d293298a4d5ead2ae25a50085a2627e2c0c4bdccc5c69,"theory.candidate_features(conservative, delta_mode=none)",32,32,32,"[""430"", ""586"", ""545"", ""590"", ""805"", ""794"", ""176"", ""540"", ""551"", ""608"", ""596"", ""732"", ""558"", ""588"", ""706"", ""29"", ""482"", ""61"", ""681"", ""698"", ""996"", ""162"", ""765"", ""632"", ""810"", ""383"", ""547"", ""575"", ""818"", ""439"", ""219"", ""24""]","{""boundary"": 12, ""community_rep"": 6, ""degree_core"": 10, ""random_fill"": 4}","{""degree_0_1"": 2, ""degree_2"": 2, ""degree_5_8"": 4, ""degree_9_plus"": 24}","{""0"": 2, ""1"": 2, ""10"": 2, ""11"": 1, ""13"": 1, ""15"": 1, ""16"": 1, ""19"": 1, ""2"": 1, ""20"": 1, ""21"": 1, ""22"": 1, ""23"": 1, ""25"": 1, ""26"": 1, ""27"": 1, ""28"": 1, ""29"": 1, ""3"": 1, ""30"": 1, ""4"": 1, ""5"": 2, ""6"": 1, ""7"": 1, ""8"": 2, ""9"": 2}",1.0,1.0,0.0,1,1,0,1,24,4,96,0,0.0,246275.46874999997,0.0,0.0009587727708533077
realworld_completed,ca_csphd,SASB-structured,structured,20260513,1,early,22--596,224,014ca85f01c23da72483b3e66a402980e4f4ec00e96a7457c6763a55c4373cf4,"theory.candidate_features(conservative, delta_mode=none)",32,32,32,"[""586"", ""430"", ""545"", ""590"", ""805"", ""794"", ""176"", ""540"", ""551"", ""608"", ""596"", ""732"", ""558"", ""588"", ""706"", ""29"", ""482"", ""61"", ""681"", ""698"", ""996"", ""162"", ""765"", ""632"", ""810"", ""383"", ""547"", ""575"", ""528"", ""187"", ""66"", ""839""]","{""boundary"": 12, ""community_rep"": 6, ""degree_core"": 10, ""random_fill"": 4}","{""degree_0_1"": 3, ""degree_2"": 1, ""degree_5_8"": 4, ""degree_9_plus"": 24}","{""0"": 2, ""1"": 1, ""10"": 1, ""11"": 1, ""13"": 1, ""16"": 1, ""19"": 1, ""2"": 1, ""20"": 3, ""21"": 1, ""22"": 1, ""23"": 1, ""25"": 1, ""26"": 1, ""27"": 1, ""28"": 1, ""29"": 2, ""3"": 1, ""30"": 1, ""4"": 1, ""5"": 3, ""6"": 1, ""7"": 1, ""8"": 2, ""9"": 1}",1.0,1.0,0.0,1,1,0,1,10,15,150,0,0.0,288715.1971726191,0.0009587727708533077,0.0019175455417066154
realworld_completed,ca_csphd,SASB-structured,structured,20260513,2,early,608--964,224,06e3a55285fc71eae024b321246accbef1cb42fd8063191c2394b976c5391eab,"theory.candidate_features(conservative, delta_mode=none)",32,32,32,"[""586"", ""430"", ""545"", ""590"", ""805"", ""794"", ""176"", ""540"", ""551"", ""608"", ""732"", ""383"", ""558"", ""588"", ""706"", ""596"", ""29"", ""482"", ""61"", ""681"", ""698"", ""996"", ""765"", ""632"", ""810"", ""547"", ""575"", ""62"", ""891"", ""790"", ""502"", ""385""]","{""boundary"": 12, ""community_rep"": 6, ""degree_core"": 10, ""random_fill"": 4}","{""degree_0_1"": 3, ""degree_2"": 1, ""degree_5_8"": 4, ""degree_9_plus"": 24}","{""0"": 2, ""1"": 1, ""10"": 1, ""11"": 1, ""13"": 1, ""15"": 1, ""16"": 1, ""17"": 1, ""19"": 1, ""2"": 2, ""20"": 1, ""21"": 1, ""22"": 1, ""23"": 1, ""24"": 1, ""25"": 1, ""26"": 2, ""27"": 1, ""28"": 1, ""29"": 1, ""3"": 1, ""30"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 2, ""9"": 1}",1.0,0.7697560975609756,0.23024390243902437,1,2,1,1,17,2,34,0,0.0,348179.6875,0.0019175455417066154,0.0028763183125599234
realworld_completed,ca_csphd,SASB-structured,structured,20260513,3,early,575--857,190,d0df1c012a73f74995c98000a4193e172a87ba967b74dfb69e52f13789f3da11,"theory.candidate_features(conservative, delta_mode=none)",32,32,32,"[""586"", ""430"", ""545"", ""590"", ""805"", ""176"", ""540"", ""551"", ""608"", ""732"", ""383"", ""575"", ""706"", ""29"", ""482"", ""681"", ""698"", ""996"", ""572"", ""765"", ""810"", ""257"", ""641"", ""846"", ""180"", ""62"", ""675"", ""701"", ""886"", ""650"", ""644"", ""465""]","{""boundary"": 12, ""community_rep"": 6, ""degree_core"": 10, ""random_fill"": 4}","{""degree_0_1"": 1, ""degree_2"": 1, ""degree_3_4"": 1, ""degree_5_8"": 6, ""degree_9_plus"": 23}","{""0"": 2, ""1"": 1, ""11"": 1, ""12"": 1, ""13"": 1, ""14"": 1, ""15"": 1, ""16"": 1, ""17"": 1, ""18"": 3, ""19"": 1, ""2"": 1, ""20"": 1, ""21"": 1, ""22"": 1, ""23"": 1, ""24"": 1, ""25"": 1, ""26"": 1, ""27"": 2, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 2, ""8"": 1, ""9"": 1}",0.7697560975609756,0.7697560975609756,0.0,2,2,0,1,9,3,27,0,0.0,126141.7859375,0.0028763183125599234,0.003835091083413231
realworld_completed,ca_csphd,SASB-structured,structured,20260513,4,early,575--607,190,f55b3950095b5b4190e13c3e13b341ac3d935d45dddcacd743b87365c2ef2976,"theory.candidate_features(conservative, delta_mode=none)",32,32,32,"[""586"", ""430"", ""545"", ""590"", ""805"", ""176"", ""540"", ""551"", ""608"", ""732"", ""383"", ""773"", ""706"", ""29"", ""482"", ""681"", ""698"", ""996"", ""572"", ""765"", ""810"", ""257"", ""641"", ""846"", ""180"", ""575"", ""62"", ""675"", ""919"", ""224"", ""122"", ""796""]","{""boundary"": 12, ""community_rep"": 6, ""degree_core"": 10, ""random_fill"": 4}","{""degree_0_1"": 1, ""degree_2"": 3, ""degree_5_8"": 7, ""degree_9_plus"": 21}","{""0"": 3, ""1"": 2, ""11"": 1, ""12"": 1, ""13"": 1, ""14"": 1, ""16"": 1, ""17"": 1, ""18"": 1, ""19"": 1, ""2"": 1, ""20"": 1, ""21"": 2, ""22"": 1, ""23"": 1, ""24"": 1, ""25"": 1, ""26"": 1, ""3"": 3, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 2, ""8"": 1, ""9"": 1}",0.7697560975609756,0.7697560975609756,0.0,2,2,0,1,8,3,24,0,0.0,143627.11785714285,0.003835091083413231,0.004793863854266539
realworld_completed,ca_csphd,SASB-structured,structured,20260513,5,early,545--617,189,38fe2d38a4245e79ce4392e0097570143c6369aa3ab23173b552bf31411ff137,"theory.candidate_features(conservative, delta_mode=none)",32,32,32,"[""586"", ""430"", ""545"", ""590"", ""805"", ""176"", ""540"", ""551"", ""608"", ""732"", ""383"", ""773"", ""706"", ""29"", ""482"", ""681"", ""698"", ""996"", ""572"", ""765"", ""810"", ""257"", ""641"", ""846"", ""180"", ""575"", ""62"", ""675"", ""669"", ""652"", ""270"", ""123""]","{""boundary"": 12, ""community_rep"": 6, ""degree_core"": 10, ""random_fill"": 4}","{""degree_0_1"": 1, ""degree_2"": 1, ""degree_3_4"": 1, ""degree_5_8"": 8, ""degree_9_plus"": 21}","{""0"": 3, ""1"": 2, ""11"": 1, ""12"": 1, ""13"": 1, ""14"": 1, ""16"": 1, ""17"": 1, ""18"": 1, ""19"": 1, ""2"": 2, ""20"": 1, ""21"": 1, ""22"": 1, ""23"": 1, ""24"": 2, ""25"": 1, ""26"": 1, ""3"": 2, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 2, ""8"": 1, ""9"": 1}",0.7697560975609756,0.7697560975609756,0.0,2,2,0,1,19,10,190,0,0.0,157804.10937500003,0.004793863854266539,0.005752636625119847
realworld_completed,ca_csphd,SASB-structured,structured,20260513,6,early,414--430,189,cf12baa920efd7e7595595752c2e53a6935d28b3b7166b198bba824c8959aafe,"theory.candidate_features(conservative, delta_mode=none)",32,32,32,"[""586"", ""430"", ""545"", ""590"", ""805"", ""176"", ""540"", ""551"", ""608"", ""732"", ""383"", ""773"", ""706"", ""29"", ""482"", ""681"", ""698"", ""996"", ""572"", ""765"", ""810"", ""257"", ""641"", ""846"", ""180"", ""575"", ""62"", ""675"", ""247"", ""411"", ""668"", ""915""]","{""boundary"": 12, ""community_rep"": 6, ""degree_core"": 10, ""random_fill"": 4}","{""degree_0_1"": 2, ""degree_2"": 1, ""degree_3_4"": 1, ""degree_5_8"": 7, ""degree_9_plus"": 21}","{""0"": 2, ""1"": 2, ""11"": 1, ""12"": 1, ""13"": 1, ""14"": 1, ""16"": 1, ""17"": 2, ""18"": 1, ""19"": 1, ""2"": 1, ""20"": 1, ""21"": 2, ""22"": 2, ""23"": 1, ""24"": 1, ""25"": 1, ""26"": 1, ""3"": 2, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 2, ""8"": 1, ""9"": 1}",0.7697560975609756,0.7697560975609756,0.0,2,2,0,1,4,23,92,0,0.0,198451.58125000002,0.005752636625119847,0.006711409395973154
realworld_completed,ca_csphd,SASB-structured,structured,20260513,7,early,773--996,189,2162e9745fb3706f48b5c0a08ab7758ffc908e832ada6f144e27bebe87519da9,"theory.candidate_features(conservative, delta_mode=none)",32,32,32,"[""586"", ""430"", ""545"", ""590"", ""805"", ""176"", ""540"", ""551"", ""608"", ""732"", ""383"", ""773"", ""706"", ""29"", ""482"", ""681"", ""698"", ""996"", ""572"", ""765"", ""810"", ""257"", ""641"", ""846"", ""180"", ""575"", ""62"", ""675"", ""256"", ""498"", ""896"", ""534""]","{""boundary"": 12, ""community_rep"": 6, ""degree_core"": 10, ""random_fill"": 4}","{""degree_0_1"": 4, ""degree_5_8"": 7, ""degree_9_plus"": 21}","{""0"": 2, ""1"": 1, ""11"": 1, ""12"": 1, ""13"": 1, ""14"": 1, ""16"": 1, ""17"": 1, ""18"": 1, ""19"": 1, ""2"": 1, ""20"": 3, ""21"": 1, ""22"": 1, ""23"": 1, ""24"": 1, ""25"": 2, ""26"": 1, ""3"": 2, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 2, ""8"": 2, ""9"": 1}",0.7697560975609756,0.5131707317073171,0.25658536585365854,2,3,1,1,6,12,72,0,0.0,291806.71875,0.006711409395973154,0.007670182166826462
realworld_completed,ca_csphd,SASB-structured,structured,20260513,8,early,586--805,145,a094548d06e2d76733e8b58bc4085a053c0b26598504fad237e807473dfd7210,"theory.candidate_features(conservative, delta_mode=none)",32,32,32,"[""586"", ""545"", ""805"", ""430"", ""551"", ""732"", ""810"", ""383"", ""308"", ""482"", ""765"", ""257"", ""572"", ""62"", ""641"", ""701"", ""22"", ""336"", ""632"", ""542"", ""575"", ""585"", ""846"", ""180"", ""767"", ""488"", ""1006"", ""202"", ""418"", ""359"", ""466"", ""973""]","{""boundary"": 12, ""community_rep"": 3, ""degree_core"": 10, ""random_fill"": 7}","{""degree_0_1"": 5, ""degree_3_4"": 2, ""degree_5_8"": 10, ""degree_9_plus"": 15}","{""0"": 1, ""1"": 1, ""10"": 1, ""11"": 1, ""12"": 1, ""13"": 1, ""14"": 3, ""15"": 2, ""16"": 1, ""17"": 1, ""18"": 1, ""19"": 1, ""2"": 2, ""20"": 1, ""21"": 2, ""22"": 2, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 2, ""8"": 2, ""9"": 2}",0.5131707317073171,0.5131707317073171,0.0,3,3,0,1,14,8,112,0,0.0,96553.875,0.007670182166826462,0.00862895493767977
realworld_completed,ca_csphd,SASB-structured,structured,20260513,9,early,575--695,145,f6a404972ea6b5e1d8e9ab17bfef951de41aa006f1b7900c86c47bb5bedf0969,"theory.candidate_features(conservative, delta_mode=none)",32,32,32,"[""586"", ""545"", ""430"", ""805"", ""551"", ""732"", ""810"", ""383"", ""308"", ""482"", ""765"", ""257"", ""572"", ""62"", ""641"", ""701"", ""22"", ""336"", ""632"", ""542"", ""575"", ""585"", ""846"", ""180"", ""767"", ""700"", ""240"", ""413"", ""81"", ""90"", ""101"", ""574""]","{""boundary"": 12, ""community_rep"": 3, ""degree_core"": 10, ""random_fill"": 7}","{""degree_0_1"": 4, ""degree_2"": 2, ""degree_3_4"": 1, ""degree_5_8"": 10, ""degree_9_plus"": 15}","{""0"": 2, ""1"": 1, ""10"": 1, ""11"": 1, ""12"": 1, ""13"": 1, ""14"": 2, ""15"": 2, ""16"": 1, ""17"": 2, ""18"": 1, ""19"": 2, ""2"": 1, ""20"": 2, ""21"": 1, ""22"": 2, ""3"": 2, ""4"": 1, ""5"": 1, ""6"": 2, ""7"": 1, ""8"": 1, ""9"": 1}",0.5131707317073171,0.5131707317073171,0.0,3,3,0,0,7,3,21,0,0.0,106427.33333333333,0.00862895493767977,0.009587727708533078
